,label,buyingvhigh,buyinghigh,buyingmed,maintvhigh,mainthigh,maintmed,doors5,doors4,doors3,persons5,persons4,lug_boot2,lug_boot1,safety2,safety1
815,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False
816,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,True
817,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True
818,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False
819,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True
820,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True
821,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False
822,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True
823,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True
824,False,False,True,True,False,False,False,False,True,True,False,True,True,True,False,False
825,True,False,True,True,False,False,False,False,True,True,False,True,True,True,False,True
826,True,False,True,True,False,False,False,False,True,True,False,True,True,True,True,True
827,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False
828,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,True
829,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True
830,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False
831,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True
832,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True
833,False,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False
834,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True
835,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True
836,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False
837,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,True
838,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True
839,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False
840,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True
841,False,False,True,True,False,False,False,True,True,True,False,False,False,True,True,True
842,False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False
843,False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,True
844,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True
845,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False
846,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True
847,True,False,True,True,False,False,False,True,True,True,False,True,False,False,True,True
848,False,False,True,True,False,False,False,True,True,True,False,True,False,True,False,False
849,True,False,True,True,False,False,False,True,True,True,False,True,False,True,False,True
850,True,False,True,True,False,False,False,True,True,True,False,True,False,True,True,True
851,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,False
852,True,False,True,True,False,False,False,True,True,True,False,True,True,True,False,True
853,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True
854,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False
855,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,True
856,True,False,True,True,False,False,False,True,True,True,True,True,False,False,True,True
857,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False
858,True,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True
859,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True
860,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False
861,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True
862,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True
863,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
864,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True
865,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True
866,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False
867,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True
868,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True
869,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False
870,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True
871,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True
872,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False
873,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,True
874,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,True
875,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False
876,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,True
877,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,True
878,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False
879,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True
880,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True
881,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False
882,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True
883,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True
884,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False
885,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,True
886,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True
887,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False
888,True,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True
889,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True
890,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False
891,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True
892,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,True
893,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False
894,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True
895,False,False,False,True,True,True,True,False,False,True,False,False,False,True,True,True
896,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False
897,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,True
898,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True
899,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False
900,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True
901,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,True
902,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False
903,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,True
904,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,True
905,False,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False
906,True,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True
907,True,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True
908,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False
909,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True
910,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True
911,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False
912,True,False,False,True,True,True,True,False,False,True,True,True,False,True,False,True
913,True,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True
914,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False
915,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True
916,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True
917,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False
918,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True
919,False,False,False,True,True,True,True,False,True,True,False,False,False,False,True,True
920,False,False,False,True,True,True,True,False,True,True,False,False,False,True,False,False
921,False,False,False,True,True,True,True,False,True,True,False,False,False,True,False,True
922,False,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True
923,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False
924,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True
925,False,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True
926,False,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False
927,False,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True
928,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True
929,False,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False
930,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,True
931,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True
932,False,False,False,True,True,True,True,False,True,True,False,True,True,True,False,False
933,True,False,False,True,True,True,True,False,True,True,False,True,True,True,False,True
934,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True
935,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False
936,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True
937,True,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True
938,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False
939,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False,True
940,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True
941,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False
942,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True
943,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True
944,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False
945,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True
946,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True
947,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False
948,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,True
949,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True
950,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False
951,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True
952,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True
953,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False
954,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True
955,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True
956,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,False
957,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True
958,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True
959,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False
960,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True
961,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True
962,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False
963,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True
964,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True
965,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
966,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True
967,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True
968,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False
969,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True
970,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
971,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
972,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
973,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True
974,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
975,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True
976,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True
977,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False
978,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True
979,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True
980,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False
981,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True
982,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True
983,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
984,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
985,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True
986,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
987,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
988,True,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True
989,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False
990,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True
991,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True
992,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False
993,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True
994,True,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True
995,False,False,False,True,False,True,True,False,False,False,True,True,True,True,False,False
996,True,False,False,True,False,True,True,False,False,False,True,True,True,True,False,True
997,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True
998,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False
999,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
1000,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True
1001,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
1002,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True
1003,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True
1004,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False
1005,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True
1006,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True
1007,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False
1008,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True
1009,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True
1010,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False
1011,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True
1012,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True
1013,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False
1014,True,False,False,True,False,True,True,False,False,True,False,True,True,True,False,True
1015,True,False,False,True,False,True,True,False,False,True,False,True,True,True,True,True
1016,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False
1017,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,True
1018,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True
1019,False,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False
1020,True,False,False,True,False,True,True,False,False,True,True,True,False,True,False,True
1021,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True
1022,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False
1023,True,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True
1024,True,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True
1025,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False
1026,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True
1027,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True
1028,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False
1029,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,True
1030,False,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True
1031,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False
1032,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True
1033,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True
1034,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False
1035,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True
1036,True,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True
1037,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False
1038,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,True
1039,True,False,False,True,False,True,True,False,True,True,False,True,False,True,True,True
1040,False,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False
1041,True,False,False,True,False,True,True,False,True,True,False,True,True,True,False,True
1042,True,False,False,True,False,True,True,False,True,True,False,True,True,True,True,True
1043,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False
1044,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,True
1045,True,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True
1046,False,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False
1047,True,False,False,True,False,True,True,False,True,True,True,True,False,True,False,True
1048,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True
1049,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False
1050,True,False,False,True,False,True,True,False,True,True,True,True,True,True,False,True
1051,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True
1052,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False
1053,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True
1054,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True
1055,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,False
1056,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True
1057,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True
1058,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False
1059,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,True
1060,False,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True
1061,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False
1062,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True
1063,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True
1064,False,False,False,True,False,True,True,True,True,True,False,True,False,True,False,False
1065,True,False,False,True,False,True,True,True,True,True,False,True,False,True,False,True
1066,True,False,False,True,False,True,True,True,True,True,False,True,False,True,True,True
1067,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,False
1068,True,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True
1069,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True
1070,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False
1071,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True
1072,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True
1073,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False
1074,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True
1075,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True
1076,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False
1077,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True
1078,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True
1079,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1080,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1081,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
1082,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1083,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
1084,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True
1085,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
1086,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True
1087,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True
1088,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1089,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1090,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True
1091,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
1092,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True
1093,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True
1094,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False
1095,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True
1096,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,True
1097,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
1098,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True
1099,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True
1100,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False
1101,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True
1102,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True
1103,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False
1104,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,True
1105,True,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True
1106,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1107,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1108,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True
1109,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1110,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
1111,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,True
1112,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
1113,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True
1114,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True
1115,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
1116,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1117,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True
1118,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1119,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True
1120,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,True
1121,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,False
1122,True,False,False,True,False,False,True,False,False,True,False,True,True,True,False,True
1123,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True
1124,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False
1125,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True
1126,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True
1127,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False
1128,True,False,False,True,False,False,True,False,False,True,True,True,False,True,False,True
1129,True,False,False,True,False,False,True,False,False,True,True,True,False,True,True,True
1130,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,False
1131,True,False,False,True,False,False,True,False,False,True,True,True,True,True,False,True
1132,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True
1133,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False
1134,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True
1135,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True
1136,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False
1137,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True
1138,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,True
1139,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False
1140,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True
1141,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,True
1142,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False
1143,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True
1144,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True
1145,False,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False
1146,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True
1147,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True
1148,False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,False
1149,True,False,False,True,False,False,True,False,True,True,False,True,True,True,False,True
1150,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True
1151,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False
1152,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True
1153,True,False,False,True,False,False,True,False,True,True,True,True,False,False,True,True
1154,False,False,False,True,False,False,True,False,True,True,True,True,False,True,False,False
1155,True,False,False,True,False,False,True,False,True,True,True,True,False,True,False,True
1156,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True
1157,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,False
1158,True,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True
1159,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True
1160,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False
1161,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True
1162,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,True
1163,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False
1164,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,True
1165,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True
1166,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False
1167,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True
1168,False,False,False,True,False,False,True,True,True,True,False,False,True,True,True,True
1169,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False
1170,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True
1171,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True
1172,False,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False
1173,True,False,False,True,False,False,True,True,True,True,False,True,False,True,False,True
1174,True,False,False,True,False,False,True,True,True,True,False,True,False,True,True,True
1175,False,False,False,True,False,False,True,True,True,True,False,True,True,True,False,False
1176,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True
1177,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True
1178,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False
1179,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,True
1180,True,False,False,True,False,False,True,True,True,True,True,True,False,False,True,True
1181,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False
1182,True,False,False,True,False,False,True,True,True,True,True,True,False,True,False,True
1183,True,False,False,True,False,False,True,True,True,True,True,True,False,True,True,True
1184,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False
1185,True,False,False,True,False,False,True,True,True,True,True,True,True,True,False,True
1186,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True
1187,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1188,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1189,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1190,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1191,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
1192,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
1193,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1194,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True
1195,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True
1196,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1197,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1198,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True
1199,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1200,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
1201,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True
1202,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False
1203,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True
1204,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True
1205,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1206,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
1207,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True
1208,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
1209,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True
1210,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True
1211,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False
1212,True,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True
1213,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True
1214,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1215,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1216,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
