,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,o1,o2,o3,o4,o5,o6,o7,o8,o9
695,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
696,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False
697,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False
698,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
699,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
700,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
701,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
702,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
703,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
704,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True
705,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True
706,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
707,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True
708,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True
709,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False
710,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
711,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False
712,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
713,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
714,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True
715,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
716,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True
717,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
718,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True
719,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False
720,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
721,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,False
722,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
723,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
724,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
725,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True
726,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False
727,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True
728,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
729,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False
730,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
731,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False
732,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
733,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True
734,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
735,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
736,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
737,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False
738,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True
739,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True
740,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True
741,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True
742,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True
743,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True
744,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True
745,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True
746,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
747,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True
748,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False
749,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True
750,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False
751,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False
752,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False
753,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True
754,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False
755,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True
756,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False
757,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False
758,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
759,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True
760,False,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False
761,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,True
762,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
763,False,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False
764,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False
765,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False
766,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True
767,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True
768,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True
769,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
770,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True
771,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
772,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
773,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True
774,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True
775,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,False
776,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False
777,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True
778,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True
779,False,False,True,False,True,False,False,False,True,True,True,False,True,False,True,True,False,False,False
780,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True
781,False,False,True,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False
782,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False
783,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True
784,False,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,False
785,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True
786,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True
787,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
788,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,True
789,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True
790,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
791,False,False,True,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False
792,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False
793,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False
794,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True
795,False,False,True,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False
796,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False
797,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False
798,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False
799,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
800,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
801,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
802,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False
803,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True
804,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True
805,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True
806,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False
807,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,False,False,False,False
808,False,False,False,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False
809,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,True
810,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False,False
811,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False
812,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,True,False,False
813,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True
814,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False
815,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
816,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False
817,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False
818,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False
819,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,True,False,False,False
820,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False
821,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False
822,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,True
823,False,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False
824,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False
825,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False
826,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False
827,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False
828,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False
829,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False
830,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False
831,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False
832,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False
833,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False
834,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True
835,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False
836,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False
837,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False
838,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False
839,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False
840,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False
841,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False
842,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False
843,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False
844,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False
845,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
846,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True
847,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False
848,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False
849,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True
850,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True
851,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
852,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False,True
853,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True
854,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
855,False,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True
856,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False
857,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,False,True,False,False
858,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
859,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False
860,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True
861,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False
862,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False
863,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
864,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
865,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
866,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True
867,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,True
868,False,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False
869,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False
870,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True
871,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,True
872,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True
873,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False
874,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False
875,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False
876,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False
877,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True
878,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True
879,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True
880,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
881,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True
882,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True
883,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False
884,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False
885,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False
886,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
887,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
888,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True
889,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
890,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,True
891,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
892,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True
893,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False
894,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
895,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True
896,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,False
897,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
898,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
899,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True
900,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
901,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False
902,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True
903,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False
904,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
905,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False
906,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
907,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True
908,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
909,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
910,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
911,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False
912,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True
913,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True
914,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
915,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,False
916,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
917,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
918,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
919,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
920,False,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True
921,False,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False
922,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,False,False,False
923,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False
924,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False
925,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False
926,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
927,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True
928,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
929,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False
930,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
931,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False
932,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True
933,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True
934,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True
935,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False
936,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False
937,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False
938,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True
939,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True
940,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False
941,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,True,True
942,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True
943,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False
944,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True
945,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True
946,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False
947,False,True,False,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,True
948,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True
949,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True
950,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False
951,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,True,False
952,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False
953,False,False,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True,True,False
954,False,False,True,False,True,True,False,True,False,True,True,False,True,False,False,True,False,True,False
955,False,False,True,False,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False
956,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,False,False
